"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"苏MP6696","泰州出租","姜堰区","8076144396","2018-06-01 00:00:00.0","2022-08-13 00:00:00.0","533","120.080858","32.540265","29.3","2024-08-02 08:06:38.0000","载客"
"苏MK2694","泰州快运","医药高新区","2986972437","2018-03-12 00:00:00.0","2019-03-13 00:00:00.0","219","119.854424","33.117424","22.7","2024-08-02 13:45:00.0000","载客"
"苏MY2387","泰州出租","姜堰区","9950486177","2021-11-27 00:00:00.0","1900-01-01 00:00:00.0","34","120.093485","32.654031","0.0","2024-08-02 08:46:38.0000","交接班"
"苏MS5682","泰州新运","海陵区","6695912196","2023-04-20 00:00:00.0","2024-03-15 00:00:00.0","654","120.032503","33.125306","0.0","2024-08-02 19:21:21.0000","载客"
"苏ME9862","泰州出租","高港区","2346922426","2019-04-17 00:00:00.0","1900-01-01 00:00:00.0","752","119.786838","32.500449","0.0","2024-08-02 05:31:04.0000","交接班"
"苏MW9196","泰州出租","靖江市","8352307139","2020-08-03 00:00:00.0","2022-07-13 00:00:00.0","181","119.842676","32.599176","0.0","2024-08-02 09:46:12.0000","载客"
"苏MC3645","泰州宏运","海陵区","3021598245","2020-10-18 00:00:00.0","1900-01-01 00:00:00.0","754","119.913699","33.009543","0.0","2024-08-02 12:32:39.0000","停运"
"苏MV2949","泰州华运","靖江市","1346078411","2019-04-01 00:00:00.0","1900-01-01 00:00:00.0","522","119.73597","32.88482","0.0","2024-08-02 08:29:19.0000","载客"
"苏ML9019","泰州华运","兴化市","1851819913","2018-07-19 00:00:00.0","1900-01-01 00:00:00.0","791","120.193761","32.646249","0.0","2024-08-02 13:59:26.0000","停运"
"苏MY4483","泰州宏运","泰兴市","3686566602","2019-08-02 00:00:00.0","2021-11-23 00:00:00.0","702","120.048228","32.950792","27.8","2024-08-02 22:49:58.0000","载客"
"苏ME2452","泰州出租","姜堰区","5211261115","2018-11-23 00:00:00.0","2021-12-19 00:00:00.0","932","119.989171","32.597932","4.9","2024-08-02 17:41:09.0000","空车"
"苏MJ9612","泰州华运","姜堰区","3834820954","2022-05-24 00:00:00.0","2024-02-04 00:00:00.0","661","119.950323","32.953469","0.0","2024-08-02 13:12:56.0000","停运"
"苏MW1397","泰州通达","海陵区","7291584955","2023-07-17 00:00:00.0","2024-12-14 00:00:00.0","184","120.108195","33.18962","0.0","2024-08-02 19:17:47.0000","空车"
"苏MH2175","泰州出租","靖江市","3112035409","2019-04-09 00:00:00.0","2022-08-21 00:00:00.0","944","119.92533","33.158787","5.7","2024-08-02 11:45:08.0000","空车"
"苏MQ4372","泰州华运","海陵区","5018948187","2023-02-01 00:00:00.0","1900-01-01 00:00:00.0","779","119.871076","32.62141","0.0","2024-08-02 19:10:05.0000","载客"
"苏MC7312","泰州新运","医药高新区","6118914230","2021-06-20 00:00:00.0","2023-11-11 00:00:00.0","332","120.001492","32.40581","68.1","2024-08-02 16:50:02.0000","停运"
"苏MQ8085","泰州顺达","医药高新区","3181106786","2023-03-01 00:00:00.0","2024-12-25 00:00:00.0","844","119.750089","32.664204","0.0","2024-08-02 21:42:25.0000","载客"
"苏MX3347","泰州华运","泰兴市","3370788647","2020-01-26 00:00:00.0","2023-04-20 00:00:00.0","506","120.193091","32.550348","70.6","2024-08-02 11:39:43.0000","空车"
"苏MY4483","泰州宏运","泰兴市","2263732197","2019-09-19 00:00:00.0","2024-09-02 00:00:00.0","140","120.152601","33.08568","8.9","2024-08-02 18:50:05.0000","空车"
"苏MQ2248","泰州出租","兴化市","9824122054","2019-11-23 00:00:00.0","1900-01-01 00:00:00.0","455","119.941084","33.164041","0.0","2024-08-02 18:19:53.0000","空车"
"苏MJ7235","泰州联运","泰兴市","6302109556","2022-11-24 00:00:00.0","2024-06-28 00:00:00.0","239","119.938151","32.606103","36.2","2024-08-02 07:59:20.0000","空车"
"苏MU2918","泰州华运","医药高新区","8792122716","2020-12-19 00:00:00.0","2020-10-12 00:00:00.0","140","119.829547","32.586694","0.0","2024-08-02 16:24:58.0000","空车"
"苏MU6621","泰州交运","靖江市","3085816511","2023-03-17 00:00:00.0","2023-02-13 00:00:00.0","19","120.123559","32.828482","46.0","2024-08-02 21:36:47.0000","空车"
"苏MY4408","泰州宏运","高港区","6928678489","2022-06-10 00:00:00.0","2024-02-09 00:00:00.0","878","119.772935","32.881172","24.1","2024-08-02 10:52:18.0000","载客"
"苏MQ8569","泰州交运","医药高新区","2043030161","2019-12-24 00:00:00.0","1900-01-01 00:00:00.0","896","120.113942","32.666516","0.0","2024-08-02 15:13:31.0000","载客"
"苏MB4351","泰州交运","靖江市","6796738787","2021-07-03 00:00:00.0","2023-05-23 00:00:00.0","955","119.911219","32.713828","0.0","2024-08-02 19:46:25.0000","空车"
"苏MC7312","泰州顺达","医药高新区","3373077218","2020-08-21 00:00:00.0","1900-01-01 00:00:00.0","150","120.132928","33.033022","0.0","2024-08-02 17:35:25.0000","停运"
"苏MV3346","泰州联运","医药高新区","3381183483","2022-02-22 00:00:00.0","2022-07-14 00:00:00.0","705","120.067659","32.998706","0.0","2024-08-02 17:18:57.0000","载客"
"苏MX9988","泰州交运","海陵区","1164313410","2023-12-13 00:00:00.0","1900-01-01 00:00:00.0","131","120.025049","33.184221","0.0","2024-08-02 21:06:22.0000","停运"
"苏ML4132","泰州公交","医药高新区","2043030161","2021-06-01 00:00:00.0","1900-01-01 00:00:00.0","94","120.109098","32.770939","0.0","2024-08-02 11:19:44.0000","载客"
"苏MA6514","泰州交运","靖江市","3901796894","2022-03-13 00:00:00.0","2024-12-14 00:00:00.0","315","119.986315","32.858386","0.0","2024-08-02 13:42:58.0000","载客"
"苏MC1574","泰州华运","医药高新区","5791662169","2018-09-27 00:00:00.0","2023-11-04 00:00:00.0","781","119.896898","32.960594","23.5","2024-08-02 06:04:45.0000","载客"
"苏MW4977","泰州交运","靖江市","7857221324","2023-03-03 00:00:00.0","2023-02-04 00:00:00.0","528","119.857148","32.757786","0.0","2024-08-02 22:57:07.0000","载客"
"苏MJ9612","泰州联运","姜堰区","7060638140","2019-10-16 00:00:00.0","2023-06-20 00:00:00.0","561","120.172897","32.436933","44.7","2024-08-02 11:34:10.0000","载客"
"苏MT5815","泰州交运","高港区","4464161270","2022-04-19 00:00:00.0","2022-12-20 00:00:00.0","442","120.128043","32.513334","0.0","2024-08-02 17:42:52.0000","空车"
"苏MP2858","泰州宏运","海陵区","7839626408","2023-12-09 00:00:00.0","2023-12-12 00:00:00.0","587","120.038263","33.155792","37.2","2024-08-02 14:16:24.0000","空车"
"苏MC5453","泰州交运","靖江市","5471357886","2021-02-11 00:00:00.0","2023-06-25 00:00:00.0","289","119.835063","32.597998","0.0","2024-08-02 12:09:20.0000","载客"
"苏MH2196","泰州华运","高港区","3271782991","2020-10-27 00:00:00.0","2020-09-12 00:00:00.0","727","119.752501","32.702906","38.8","2024-08-02 19:14:17.0000","载客"
"苏MS4127","泰州顺达","医药高新区","7482848011","2022-07-16 00:00:00.0","2023-01-22 00:00:00.0","535","119.872586","32.711651","29.0","2024-08-02 14:38:06.0000","载客"
"苏MP7987","泰州交运","泰兴市","5816198518","2021-03-15 00:00:00.0","2024-09-10 00:00:00.0","292","119.885075","32.911355","20.4","2024-08-02 16:09:24.0000","载客"
"苏MA9414","泰州公交","姜堰区","4856070374","2023-04-03 00:00:00.0","1900-01-01 00:00:00.0","68","119.856368","32.725212","0.0","2024-08-02 13:45:56.0000","空车"
"苏MN7845","泰州华运","泰兴市","1469306919","2023-09-23 00:00:00.0","1900-01-01 00:00:00.0","24","120.065399","32.806946","0.0","2024-08-02 18:35:59.0000","载客"
"苏MG9770","泰州顺达","高港区","8699281063","2023-10-02 00:00:00.0","2023-11-25 00:00:00.0","546","120.030587","33.195378","80.0","2024-08-02 20:47:00.0000","停运"
"苏ML5800","泰州顺达","海陵区","3370788647","2023-04-27 00:00:00.0","2023-05-10 00:00:00.0","504","119.889547","32.738178","0.0","2024-08-02 07:23:53.0000","空车"
"苏MZ5680","泰州联运","姜堰区","8088660633","2021-10-28 00:00:00.0","2023-01-20 00:00:00.0","481","120.179567","33.143287","0.0","2024-08-02 09:00:47.0000","停运"
"苏MU7024","泰州华运","姜堰区","6111349421","2019-07-04 00:00:00.0","2019-03-25 00:00:00.0","682","119.915402","32.407091","0.0","2024-08-02 09:06:00.0000","载客"
"苏MB4351","泰州华运","高港区","4085320828","2019-06-24 00:00:00.0","2021-12-07 00:00:00.0","123","119.834741","32.829142","62.8","2024-08-02 08:25:23.0000","载客"
"苏MZ5491","泰州交运","高港区","2840877826","2021-09-16 00:00:00.0","2022-06-25 00:00:00.0","792","120.174188","32.932964","79.1","2024-08-02 09:08:25.0000","空车"
"苏MT7637","泰州公交","海陵区","3373077218","2023-04-02 00:00:00.0","2024-07-20 00:00:00.0","765","119.763062","33.03417","0.0","2024-08-02 13:59:47.0000","空车"
"苏MM6593","泰州华运","高港区","7258731893","2018-05-23 00:00:00.0","1900-01-01 00:00:00.0","850","120.064624","32.894091","0.0","2024-08-02 12:18:18.0000","空车"
"苏ML5104","泰州快运","高港区","7136777415","2021-01-09 00:00:00.0","2022-07-01 00:00:00.0","641","120.127436","32.550935","4.5","2024-08-02 08:45:50.0000","空车"
"苏MA1149","泰州通达","泰兴市","8986950095","2022-07-21 00:00:00.0","1900-01-01 00:00:00.0","122","119.815714","32.906648","0.0","2024-08-02 06:03:24.0000","载客"
"苏ML6153","泰州顺达","海陵区","7250964836","2020-10-04 00:00:00.0","2022-08-12 00:00:00.0","352","119.700268","32.545401","9.7","2024-08-02 11:22:45.0000","空车"
"苏MR7356","泰州顺达","姜堰区","1480494664","2023-05-07 00:00:00.0","2023-02-05 00:00:00.0","654","119.880692","32.993034","15.9","2024-08-02 06:42:00.0000","空车"
"苏MU5455","泰州宏运","海陵区","6141226746","2019-09-24 00:00:00.0","1900-01-01 00:00:00.0","140","119.97329","32.459904","0.0","2024-08-02 04:58:56.0000","载客"
"苏MS8050","泰州顺达","兴化市","4585915088","2022-09-26 00:00:00.0","1900-01-01 00:00:00.0","623","119.758714","32.903892","0.0","2024-08-02 12:45:16.0000","载客"
"苏MA7956","泰州交运","医药高新区","7313646580","2022-02-06 00:00:00.0","2024-07-18 00:00:00.0","808","119.795095","33.177979","14.9","2024-08-02 17:08:18.0000","载客"
"苏MU8878","泰州出租","靖江市","9822598054","2023-12-17 00:00:00.0","1900-01-01 00:00:00.0","882","120.048361","32.574246","69.5","2024-08-02 12:17:13.0000","载客"
"苏MR6568","泰州联运","海陵区","7482848011","2019-05-28 00:00:00.0","2024-04-27 00:00:00.0","225","119.845922","32.826853","28.3","2024-08-02 09:17:35.0000","空车"
"苏MW9659","泰州公交","泰兴市","9190197115","2020-06-02 00:00:00.0","2020-06-08 00:00:00.0","758","119.832019","33.107189","0.0","2024-08-02 00:22:40.0000","停运"
"苏ML3876","泰州华运","泰兴市","4821286999","2020-05-07 00:00:00.0","2023-03-15 00:00:00.0","247","120.013115","32.605876","6.3","2024-08-02 07:01:34.0000","载客"
"苏MK8236","泰州出租","兴化市","2065972034","2023-03-21 00:00:00.0","1900-01-01 00:00:00.0","327","120.131176","32.548022","0.0","2024-08-02 11:57:30.0000","载客"
"苏MT7680","泰州出租","海陵区","3446737272","2019-12-25 00:00:00.0","2023-02-13 00:00:00.0","403","119.927512","32.741116","12.1","2024-08-02 20:52:25.0000","载客"
"苏MT5815","泰州联运","医药高新区","3373077218","2018-09-24 00:00:00.0","2024-12-03 00:00:00.0","217","119.771318","32.466876","0.5","2024-08-02 06:00:48.0000","停运"
"苏MY2387","泰州通达","姜堰区","1957449367","2022-02-01 00:00:00.0","2022-09-10 00:00:00.0","115","119.821904","32.783127","0.0","2024-08-02 13:36:57.0000","空车"
"苏MR8964","泰州华运","兴化市","7490442894","2021-11-23 00:00:00.0","2021-08-06 00:00:00.0","122","120.027682","32.517901","0.0","2024-08-02 07:58:14.0000","停运"
"苏ME6853","泰州公交","姜堰区","9018065507","2022-06-20 00:00:00.0","1900-01-01 00:00:00.0","445","120.159937","33.138656","60.2","2024-08-02 06:18:22.0000","空车"
"苏ML5895","泰州公交","姜堰区","3019952485","2018-01-28 00:00:00.0","2019-11-05 00:00:00.0","337","120.030866","33.132987","70.5","2024-08-02 20:43:19.0000","载客"
"苏MW1844","泰州公交","靖江市","2734202799","2019-03-25 00:00:00.0","2021-08-14 00:00:00.0","502","120.063354","32.741963","0.0","2024-08-02 11:46:50.0000","空车"
"苏MF6407","泰州华运","兴化市","4300636585","2019-07-03 00:00:00.0","2022-09-19 00:00:00.0","805","119.969374","32.839471","0.0","2024-08-02 15:40:21.0000","载客"
"苏MD3184","泰州交运","姜堰区","8159250505","2019-05-15 00:00:00.0","1900-01-01 00:00:00.0","883","120.178808","32.8467","33.0","2024-08-02 17:15:23.0000","空车"
"苏MW4848","泰州公交","泰兴市","2536778950","2020-01-23 00:00:00.0","1900-01-01 00:00:00.0","605","119.88873","32.96317","0.0","2024-08-02 08:52:14.0000","停运"
"苏MC9476","泰州出租","姜堰区","3067418686","2021-03-25 00:00:00.0","1900-01-01 00:00:00.0","771","119.822523","32.513022","0.0","2024-08-02 13:38:55.0000","维修"
"苏MG2521","泰州顺达","兴化市","2395925222","2023-01-20 00:00:00.0","2023-01-13 00:00:00.0","862","120.047624","33.025118","0.0","2024-08-02 18:44:19.0000","空车"
"苏MD8684","泰州快运","靖江市","8638257497","2021-03-24 00:00:00.0","1900-01-01 00:00:00.0","643","119.813657","32.644827","43.6","2024-08-02 16:56:29.0000","空车"
"苏MS8050","泰州宏运","兴化市","2349409434","2023-07-07 00:00:00.0","1900-01-01 00:00:00.0","116","120.020945","32.650552","5.0","2024-08-02 08:11:52.0000","维修"
"苏MV8332","泰州联运","姜堰区","7040502394","2020-04-18 00:00:00.0","1900-01-01 00:00:00.0","961","119.753232","32.530208","0.0","2024-08-02 11:49:54.0000","空车"
"苏MY8683","泰州快运","医药高新区","3090237817","2020-05-13 00:00:00.0","2022-07-24 00:00:00.0","374","119.724024","32.787046","0.0","2024-08-02 08:05:36.0000","空车"
"苏MA1149","泰州公交","靖江市","7136777415","2022-01-10 00:00:00.0","1900-01-01 00:00:00.0","708","119.775093","33.045995","0.0","2024-08-02 17:06:21.0000","空车"
"苏MZ5037","泰州出租","医药高新区","4580822352","2022-11-17 00:00:00.0","2023-08-26 00:00:00.0","144","120.196708","32.974844","0.0","2024-08-02 06:40:05.0000","停运"
"苏MS5729","泰州华运","高港区","8667072205","2023-08-04 00:00:00.0","2023-05-18 00:00:00.0","898","120.005194","32.567057","0.0","2024-08-02 09:39:54.0000","空车"
"苏ME7638","泰州出租","海陵区","8872207630","2021-05-16 00:00:00.0","2024-11-05 00:00:00.0","972","119.881664","32.624094","0.0","2024-08-02 13:29:20.0000","空车"
"苏MA1850","泰州华运","兴化市","1647812758","2022-06-12 00:00:00.0","1900-01-01 00:00:00.0","433","120.15857","33.085601","0.0","2024-08-02 22:31:02.0000","空车"
"苏MQ7475","泰州联运","泰兴市","3181106786","2021-02-08 00:00:00.0","2024-11-03 00:00:00.0","367","119.703971","33.056988","44.5","2024-08-02 09:56:43.0000","空车"
"苏MT7014","泰州公交","高港区","5962610986","2020-02-11 00:00:00.0","2024-08-07 00:00:00.0","729","120.15873","32.985422","68.4","2024-08-02 13:34:57.0000","空车"
"苏MV5368","泰州宏运","高港区","3021598245","2021-01-26 00:00:00.0","2024-08-07 00:00:00.0","65","119.860093","32.912173","0.0","2024-08-02 06:29:02.0000","载客"
"苏MJ9612","泰州通达","泰兴市","7228002201","2023-08-28 00:00:00.0","2023-11-09 00:00:00.0","198","119.770869","32.540884","0.0","2024-08-02 19:48:43.0000","空车"
"苏MR6763","泰州出租","高港区","7767538527","2019-12-14 00:00:00.0","2024-10-13 00:00:00.0","852","119.909551","32.679421","0.0","2024-08-02 06:57:27.0000","载客"
"苏MH2175","泰州快运","靖江市","2349409434","2023-06-01 00:00:00.0","1900-01-01 00:00:00.0","479","120.032031","32.515694","22.1","2024-08-02 14:57:38.0000","维修"
"苏MA1149","泰州新运","泰兴市","2995226582","2022-02-02 00:00:00.0","1900-01-01 00:00:00.0","202","119.925279","32.402942","3.9","2024-08-02 13:20:07.0000","载客"
"苏MQ8085","泰州顺达","高港区","4580822352","2020-01-10 00:00:00.0","2024-02-23 00:00:00.0","521","120.185872","33.161902","0.0","2024-08-02 17:49:10.0000","空车"
"苏MG9391","泰州新运","医药高新区","1074059253","2022-10-06 00:00:00.0","2023-05-28 00:00:00.0","685","120.163174","32.668661","0.0","2024-08-02 12:22:22.0000","空车"
"苏MM1595","泰州公交","海陵区","5334976883","2022-09-04 00:00:00.0","2024-10-26 00:00:00.0","43","120.00813","32.9197","0.0","2024-08-02 15:44:39.0000","载客"
"苏MV2949","泰州华运","海陵区","1111088881","2021-07-27 00:00:00.0","2024-01-12 00:00:00.0","810","119.934787","32.556448","0.0","2024-08-02 19:13:14.0000","停运"
"苏ME1603","泰州华运","泰兴市","3096929657","2019-06-27 00:00:00.0","2024-10-11 00:00:00.0","353","120.150094","32.593244","0.0","2024-08-02 13:17:56.0000","空车"
"苏MX1622","泰州联运","靖江市","5952059278","2023-07-24 00:00:00.0","1900-01-01 00:00:00.0","935","120.114275","32.915547","17.4","2024-08-02 22:27:15.0000","空车"
"苏MM1595","泰州新运","海陵区","8325785916","2022-03-11 00:00:00.0","1900-01-01 00:00:00.0","105","120.092141","32.905153","18.9","2024-08-02 13:27:14.0000","空车"
"苏MC3916","泰州快运","泰兴市","7040502394","2023-03-15 00:00:00.0","2024-03-08 00:00:00.0","678","120.1862","32.834938","0.0","2024-08-02 12:40:49.0000","空车"
"苏MW9196","泰州通达","泰兴市","4459716271","2022-02-04 00:00:00.0","2024-02-04 00:00:00.0","155","119.741482","32.441399","0.0","2024-08-02 09:34:53.0000","空车"
"苏ME6853","泰州顺达","医药高新区","2065972034","2023-02-07 00:00:00.0","2024-06-21 00:00:00.0","940","119.750336","32.566378","12.5","2024-08-02 09:11:05.0000","载客"
"苏MH2196","泰州快运","泰兴市","1164313410","2022-10-18 00:00:00.0","1900-01-01 00:00:00.0","544","119.715725","32.885324","79.7","2024-08-02 18:11:19.0000","载客"
"苏MN3604","泰州交运","靖江市","9251459094","2020-03-08 00:00:00.0","1900-01-01 00:00:00.0","718","119.776173","32.809396","35.7","2024-08-02 21:12:38.0000","空车"
"苏MK8236","泰州新运","泰兴市","3019952485","2021-04-09 00:00:00.0","1900-01-01 00:00:00.0","713","120.072597","32.635457","0.0","2024-08-02 09:30:12.0000","载客"
"苏MV8384","泰州联运","泰兴市","3834820954","2020-10-04 00:00:00.0","2023-04-19 00:00:00.0","371","120.141429","32.790265","0.0","2024-08-02 22:06:37.0000","载客"
"苏MD6967","泰州交运","靖江市","7006365648","2022-06-13 00:00:00.0","1900-01-01 00:00:00.0","194","119.904904","32.602451","26.3","2024-08-02 20:52:04.0000","停运"
"苏MW9196","泰州联运","泰兴市","5647083348","2023-01-23 00:00:00.0","2024-10-26 00:00:00.0","339","119.77252","32.697328","0.0","2024-08-02 12:11:22.0000","空车"
"苏MS3001","泰州联运","海陵区","9895649328","2022-11-14 00:00:00.0","2023-06-27 00:00:00.0","337","120.058133","32.848767","70.4","2024-08-02 14:24:18.0000","载客"
"苏MD5720","泰州通达","兴化市","6110572428","2018-05-01 00:00:00.0","2024-10-01 00:00:00.0","943","119.926393","32.495407","17.8","2024-08-02 08:51:31.0000","空车"
"苏MC7561","泰州新运","海陵区","8699281063","2021-12-10 00:00:00.0","1900-01-01 00:00:00.0","781","119.708136","32.669912","0.0","2024-08-02 09:53:25.0000","维修"
"苏MN3666","泰州快运","海陵区","9371430906","2018-06-20 00:00:00.0","1900-01-01 00:00:00.0","239","120.048228","32.714662","0.0","2024-08-02 12:35:49.0000","维修"
"苏MT4208","泰州联运","高港区","7658867789","2018-12-28 00:00:00.0","1900-01-01 00:00:00.0","914","120.062054","32.470413","24.5","2024-08-02 19:08:06.0000","载客"
"苏ME1603","泰州快运","医药高新区","9950486177","2021-02-05 00:00:00.0","2022-10-28 00:00:00.0","999","119.834956","33.049988","0.0","2024-08-02 06:19:04.0000","空车"
"苏MC1610","泰州联运","靖江市","6144594354","2021-04-03 00:00:00.0","1900-01-01 00:00:00.0","313","119.945052","32.782341","0.0","2024-08-02 15:42:07.0000","交接班"
"苏MS5682","泰州公交","海陵区","6695912196","2021-04-16 00:00:00.0","1900-01-01 00:00:00.0","223","119.730133","33.177412","0.0","2024-08-02 10:53:55.0000","空车"
"苏MV2949","泰州新运","海陵区","4011966884","2022-09-07 00:00:00.0","2022-02-09 00:00:00.0","443","119.809392","33.1313","0.0","2024-08-02 18:19:45.0000","停运"
"苏ML5104","泰州宏运","海陵区","2770791023","2023-09-15 00:00:00.0","2023-09-03 00:00:00.0","372","119.820281","32.996021","39.4","2024-08-02 16:55:36.0000","空车"
"苏MS5729","泰州顺达","海陵区","3686566602","2021-04-10 00:00:00.0","1900-01-01 00:00:00.0","190","119.88489","32.753072","0.0","2024-08-02 08:25:32.0000","空车"
"苏MC3645","泰州交运","泰兴市","5962610986","2022-05-08 00:00:00.0","1900-01-01 00:00:00.0","113","119.755541","32.599155","0.0","2024-08-02 14:31:33.0000","停运"
"苏MR5029","泰州华运","海陵区","5952059278","2019-06-21 00:00:00.0","1900-01-01 00:00:00.0","620","120.112034","32.575911","14.9","2024-08-02 08:39:44.0000","空车"
"苏MG5903","泰州通达","医药高新区","7351029162","2019-06-15 00:00:00.0","1900-01-01 00:00:00.0","23","119.81931","33.125334","0.0","2024-08-02 17:06:11.0000","空车"
"苏ME1603","泰州出租","泰兴市","2349409434","2018-08-28 00:00:00.0","1900-01-01 00:00:00.0","122","119.704867","33.008209","0.0","2024-08-02 12:01:11.0000","载客"
"苏ME1262","泰州新运","靖江市","7490442894","2023-06-15 00:00:00.0","2024-09-09 00:00:00.0","689","119.773291","32.533844","0.0","2024-08-02 19:36:43.0000","空车"
"苏MK9174","泰州顺达","靖江市","9344011888","2023-09-24 00:00:00.0","2023-07-28 00:00:00.0","235","120.128478","33.019621","59.8","2024-08-02 08:29:00.0000","空车"
"苏MC8409","泰州顺达","高港区","6339955011","2023-11-18 00:00:00.0","2024-09-06 00:00:00.0","281","119.796921","32.995492","61.9","2024-08-02 11:01:15.0000","停运"
"苏MD3325","泰州通达","高港区","2889238423","2021-08-19 00:00:00.0","2023-05-04 00:00:00.0","18","119.960039","32.43288","0.0","2024-08-02 20:25:37.0000","载客"
"苏MY5655","泰州通达","靖江市","1140187131","2020-01-15 00:00:00.0","1900-01-01 00:00:00.0","299","119.781303","32.846513","0.0","2024-08-02 21:09:29.0000","空车"
"苏MS5729","泰州交运","海陵区","2062073697","2023-09-05 00:00:00.0","2024-03-24 00:00:00.0","211","119.875109","32.601147","0.0","2024-08-02 05:19:00.0000","停运"
"苏MY4408","泰州宏运","姜堰区","9008612465","2018-05-10 00:00:00.0","2019-10-14 00:00:00.0","705","120.03925","32.598983","0.0","2024-08-02 14:05:18.0000","空车"
"苏ME7834","泰州出租","兴化市","6944142262","2023-08-18 00:00:00.0","1900-01-01 00:00:00.0","811","119.850531","32.843427","0.0","2024-08-02 18:08:43.0000","载客"
"苏MN3666","泰州顺达","兴化市","7136777415","2018-07-03 00:00:00.0","2022-05-26 00:00:00.0","258","119.933276","32.683355","53.1","2024-08-02 06:33:28.0000","停运"
"苏MY8683","泰州交运","医药高新区","1267429212","2022-08-27 00:00:00.0","1900-01-01 00:00:00.0","66","119.762968","33.076086","13.9","2024-08-02 07:34:57.0000","交接班"
"苏MA4009","泰州通达","靖江市","2224011538","2023-09-24 00:00:00.0","2023-09-05 00:00:00.0","585","119.865654","32.785174","0.0","2024-08-02 19:41:06.0000","载客"
"苏MG8024","泰州通达","泰兴市","9344011888","2018-02-01 00:00:00.0","1900-01-01 00:00:00.0","911","119.703225","33.191327","0.0","2024-08-02 07:57:43.0000","载客"
"苏ML1165","泰州交运","医药高新区","9642614082","2019-04-27 00:00:00.0","2021-10-22 00:00:00.0","459","119.895357","32.804644","45.0","2024-08-02 13:15:13.0000","载客"
"苏MU8878","泰州联运","高港区","3864457210","2020-11-04 00:00:00.0","2023-06-22 00:00:00.0","291","120.049814","32.809212","0.0","2024-08-02 12:40:01.0000","载客"
"苏MR4326","泰州华运","高港区","9074999565","2020-01-21 00:00:00.0","2024-08-02 00:00:00.0","939","119.928541","32.422377","0.0","2024-08-02 11:51:06.0000","空车"
"苏MS1127","泰州交运","高港区","2889238423","2023-09-13 00:00:00.0","2023-11-05 00:00:00.0","370","120.12792","32.686198","0.0","2024-08-02 22:29:56.0000","空车"
"苏MW5699","泰州通达","兴化市","8359619163","2022-11-06 00:00:00.0","2024-11-17 00:00:00.0","275","120.119663","32.454568","0.0","2024-08-02 13:54:50.0000","停运"
"苏MY4483","泰州快运","医药高新区","1232804774","2018-08-22 00:00:00.0","2024-04-25 00:00:00.0","837","119.722465","32.723019","38.0","2024-08-02 17:37:37.0000","空车"
"苏MJ7235","泰州公交","海陵区","1820581106","2022-11-27 00:00:00.0","1900-01-01 00:00:00.0","188","119.757237","32.889523","2.3","2024-08-02 06:56:11.0000","交接班"
"苏ML5800","泰州新运","高港区","5452580287","2021-09-26 00:00:00.0","2021-10-01 00:00:00.0","654","119.945552","32.556574","6.8","2024-08-02 06:28:24.0000","载客"
"苏MA7556","泰州华运","靖江市","5070585433","2023-11-17 00:00:00.0","2023-10-27 00:00:00.0","495","119.735983","32.837265","0.0","2024-08-02 08:51:08.0000","载客"
"苏MF6407","泰州宏运","兴化市","2734202799","2022-05-04 00:00:00.0","1900-01-01 00:00:00.0","246","120.136988","32.900377","0.0","2024-08-02 10:57:35.0000","空车"
"苏MB6663","泰州通达","兴化市","7076811348","2022-04-28 00:00:00.0","2024-09-10 00:00:00.0","418","119.733976","32.962619","78.4","2024-08-02 15:21:01.0000","空车"
"苏ML3876","泰州通达","泰兴市","8528185058","2018-03-07 00:00:00.0","2023-06-25 00:00:00.0","689","119.869023","32.423982","0.0","2024-08-02 14:57:07.0000","空车"
"苏MH1700","泰州顺达","海陵区","6002078344","2019-05-24 00:00:00.0","1900-01-01 00:00:00.0","46","119.999074","33.159926","2.5","2024-08-02 08:04:51.0000","载客"
"苏MS5729","泰州通达","医药高新区","7351029162","2019-09-20 00:00:00.0","2024-11-24 00:00:00.0","28","120.185733","33.079867","0.0","2024-08-02 13:41:22.0000","空车"
"苏MS1714","泰州华运","靖江市","6339955011","2019-06-14 00:00:00.0","2020-04-03 00:00:00.0","612","119.918976","32.510216","79.1","2024-08-02 04:49:24.0000","空车"
"苏MK6619","泰州交运","医药高新区","7048809022","2019-05-02 00:00:00.0","2023-11-08 00:00:00.0","309","120.059913","32.411919","2.4","2024-08-02 08:47:48.0000","空车"
"苏MM1230","泰州公交","姜堰区","2349409434","2019-08-23 00:00:00.0","2021-09-10 00:00:00.0","899","119.80293","33.150696","24.4","2024-08-02 15:30:42.0000","停运"
"苏MG9391","泰州公交","海陵区","7136777415","2019-09-08 00:00:00.0","2023-04-04 00:00:00.0","391","119.905417","32.677308","54.3","2024-08-02 14:17:20.0000","空车"
"苏MZ7915","泰州公交","海陵区","7858164010","2018-01-09 00:00:00.0","2021-08-01 00:00:00.0","893","119.716878","32.799126","0.0","2024-08-02 04:15:44.0000","空车"
"苏MH8765","泰州出租","泰兴市","5471357886","2020-01-20 00:00:00.0","2022-05-26 00:00:00.0","781","119.72613","32.744868","0.0","2024-08-02 11:02:14.0000","载客"
