"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"苏MT1590","泰州市客运集团有限公司","海陵区","5283911723","2020-03-19 00:00:00.0","2021-02-01 00:00:00.0","410","119.949283","32.472171","15.0","2024-08-02 12:09:47.0000","空车"
"苏MY9928","泰州市祥云出租车有限公司","海陵区","7784217828","2022-07-14 00:00:00.0","2022-08-22 00:00:00.0","71","119.918453","32.516864","0.0","2024-08-02 08:21:12.0000","载客"
"苏MX7691","泰州市苏中出租车有限公司","高港区","6789448659","2020-06-21 00:00:00.0","1900-01-01 00:00:00.0","643","119.90164","32.249423","0.0","2024-08-02 21:04:20.0000","停运"
"苏MY7291","泰州市银盾出租车有限公司","海陵区","8093179263","2021-07-08 00:00:00.0","1900-01-01 00:00:00.0","344","119.888969","32.498196","16.8","2024-08-02 14:38:08.0000","空车"
"苏MS6067","泰州市宏运出租车有限公司","高港区","4248149900","2023-04-23 00:00:00.0","1900-01-01 00:00:00.0","252","119.899438","32.233106","0.0","2024-08-02 19:57:20.0000","空车"
"苏MV1434","泰州市宏运出租车有限公司","海陵区","7625389037","2021-02-15 00:00:00.0","1900-01-01 00:00:00.0","207","119.902516","32.460385","0.0","2024-08-02 13:30:56.0000","载客"
"苏MK2307","泰州市九龙出租车有限公司","姜堰区","7763765757","2021-06-16 00:00:00.0","2022-11-07 00:00:00.0","990","120.132484","32.512721","0.0","2024-08-02 16:23:54.0000","空车"
"苏MQ9479","泰州市宏运出租车有限公司","海陵区","8690920484","2021-01-01 00:00:00.0","1900-01-01 00:00:00.0","790","119.929045","32.476321","36.0","2024-08-02 09:03:47.0000","空车"
"苏MS2743","泰州市祥云出租车有限公司","海陵区","9929101065","2023-08-10 00:00:00.0","1900-01-01 00:00:00.0","141","119.901986","32.48109","39.1","2024-08-02 07:29:49.0000","空车"
"苏MQ2638","泰州市顺达出租车有限公司","海陵区","5064162365","2021-07-06 00:00:00.0","1900-01-01 00:00:00.0","866","119.906252","32.508226","0.0","2024-08-02 20:07:03.0000","载客"
"苏MW4919","泰州市宏运出租车有限公司","姜堰区","6698759353","2020-12-08 00:00:00.0","1900-01-01 00:00:00.0","378","120.099668","32.551366","32.8","2024-08-02 15:20:36.0000","空车"
"苏MM4432","泰州市祥云出租车有限公司","海陵区","3776011793","2020-08-06 00:00:00.0","1900-01-01 00:00:00.0","943","119.935281","32.479145","18.7","2024-08-02 10:26:21.0000","空车"
"苏MP9976","泰州市客运集团有限公司","兴化市","7166868574","2020-03-17 00:00:00.0","1900-01-01 00:00:00.0","406","119.721197","32.557864","0.0","2024-08-02 08:03:41.0000","空车"
"苏MN9977","泰州市祥云出租车有限公司","海陵区","7166868574","2021-12-03 00:00:00.0","1900-01-01 00:00:00.0","386","119.88252","32.464009","0.0","2024-08-02 05:48:18.0000","载客"
"苏ME2679","泰州市金鹰出租车有限公司","海陵区","8093179263","2021-07-04 00:00:00.0","1900-01-01 00:00:00.0","472","119.938438","32.477189","11.4","2024-08-02 11:09:34.0000","空车"
"苏MX6491","泰州市九龙出租车有限公司","海陵区","8270110908","2021-12-22 00:00:00.0","1900-01-01 00:00:00.0","617","119.887471","32.477122","34.1","2024-08-02 12:41:42.0000","载客"
"苏MX8062","泰州市金鹰出租车有限公司","高港区","7199283151","2022-12-13 00:00:00.0","1900-01-01 00:00:00.0","478","119.901642","32.23099","0.0","2024-08-02 10:03:41.0000","空车"
"苏MV5930","泰州市宏运出租车有限公司","海陵区","2178884276","2019-01-20 00:00:00.0","1900-01-01 00:00:00.0","21","119.940015","32.519075","0.0","2024-08-02 14:10:58.0000","载客"
"苏MD2232","泰州市苏中出租车有限公司","海陵区","7199283151","2019-05-14 00:00:00.0","1900-01-01 00:00:00.0","314","119.893355","32.465072","0.0","2024-08-02 19:19:28.0000","维修"
"苏MH3724","泰州市九龙出租车有限公司","泰兴市","8750840032","2022-03-01 00:00:00.0","1900-01-01 00:00:00.0","752","120.040914","32.920982","0.0","2024-08-02 19:19:09.0000","停运"
"苏MP9976","泰州市金鹰出租车有限公司","姜堰区","9935429720","2022-01-02 00:00:00.0","1900-01-01 00:00:00.0","860","120.123143","32.527972","0.0","2024-08-02 12:56:37.0000","空车"
"苏MB8527","泰州市金鹰出租车有限公司","海陵区","1654477195","2020-04-23 00:00:00.0","1900-01-01 00:00:00.0","11","119.936136","32.483542","0.0","2024-08-02 11:00:36.0000","空车"
"苏MJ6753","泰州市顺达出租车有限公司","海陵区","7243352390","2022-08-18 00:00:00.0","1900-01-01 00:00:00.0","684","119.883311","32.509392","0.0","2024-08-02 18:53:54.0000","载客"
"苏MX5915","泰州市祥云出租车有限公司","高港区","6469318275","2022-11-18 00:00:00.0","1900-01-01 00:00:00.0","994","119.978351","32.237211","8.7","2024-08-02 16:34:09.0000","载客"
"苏MD5808","泰州市银盾出租车有限公司","高港区","5975196341","2023-11-05 00:00:00.0","1900-01-01 00:00:00.0","563","119.96618","32.27537","0.0","2024-08-02 07:16:56.0000","空车"
"苏MA2163","泰州市公共交通有限公司","高港区","2891100776","2019-05-18 00:00:00.0","1900-01-01 00:00:00.0","178","119.930138","32.211188","0.0","2024-08-02 18:36:08.0000","空车"
"苏MX3851","泰州市银盾出租车有限公司","兴化市","9081544414","2020-10-12 00:00:00.0","1900-01-01 00:00:00.0","714","120.168464","32.661325","0.0","2024-08-02 15:50:21.0000","交接班"
"苏ME7126","泰州市客运集团有限公司","医药高新区","4748302739","2022-05-27 00:00:00.0","1900-01-01 00:00:00.0","663","119.947601","32.959955","43.9","2024-08-02 08:41:29.0000","空车"
"苏MH9279","泰州市金鹰出租车有限公司","海陵区","8055556030","2019-07-12 00:00:00.0","1900-01-01 00:00:00.0","20","119.927634","32.507936","0.0","2024-08-02 20:12:01.0000","载客"
"苏MN2964","泰州市飞达出租车有限公司","泰兴市","4880176825","2021-01-09 00:00:00.0","1900-01-01 00:00:00.0","891","119.996668","32.844654","29.4","2024-08-02 10:23:13.0000","载客"
"苏MG8541","泰州市顺达出租车有限公司","海陵区","9505085936","2019-02-08 00:00:00.0","1900-01-01 00:00:00.0","742","119.933133","32.517394","0.0","2024-08-02 16:49:06.0000","空车"
"苏MZ6559","泰州市客运集团有限公司","海陵区","6313758032","2019-11-05 00:00:00.0","1900-01-01 00:00:00.0","701","119.939825","32.504401","0.0","2024-08-02 12:47:21.0000","空车"
"苏MQ4501","泰州市顺达出租车有限公司","姜堰区","2178158203","2023-08-06 00:00:00.0","2024-03-02 00:00:00.0","307","120.142498","32.518818","6.2","2024-08-02 20:28:04.0000","载客"
"苏MT5010","泰州市顺达出租车有限公司","海陵区","3051831252","2021-03-08 00:00:00.0","1900-01-01 00:00:00.0","709","119.932117","32.477111","9.4","2024-08-02 11:43:09.0000","空车"
"苏MB2796","泰州市苏中出租车有限公司","海陵区","9421518487","2022-01-23 00:00:00.0","1900-01-01 00:00:00.0","720","119.922364","32.518516","0.0","2024-08-02 08:28:51.0000","载客"
"苏MZ5920","泰州市金鹰出租车有限公司","高港区","5510938155","2021-08-13 00:00:00.0","1900-01-01 00:00:00.0","259","119.886518","32.242226","0.0","2024-08-02 15:06:26.0000","停运"
"苏MJ8206","泰州市九龙出租车有限公司","姜堰区","3108307952","2020-10-14 00:00:00.0","1900-01-01 00:00:00.0","50","120.105737","32.534592","0.0","2024-08-02 07:10:05.0000","停运"
"苏MB6050","泰州市银盾出租车有限公司","高港区","7099469983","2021-03-11 00:00:00.0","2024-04-07 00:00:00.0","689","119.932456","32.201217","0.0","2024-08-02 08:19:08.0000","载客"
"苏MC8962","泰州市宏运出租车有限公司","姜堰区","5212581851","2019-08-17 00:00:00.0","2019-10-06 00:00:00.0","262","120.057092","32.565869","26.4","2024-08-02 13:13:06.0000","空车"
"苏MH3724","泰州市客运集团有限公司","高港区","3791027186","2021-07-15 00:00:00.0","1900-01-01 00:00:00.0","897","119.958063","32.287067","0.0","2024-08-02 17:23:14.0000","载客"
"苏MX2389","泰州市苏中出租车有限公司","高港区","3791027186","2019-09-03 00:00:00.0","1900-01-01 00:00:00.0","805","119.95731","32.228763","0.0","2024-08-02 16:08:30.0000","空车"
"苏MY8973","泰州市金鹰出租车有限公司","姜堰区","4735334423","2022-09-16 00:00:00.0","1900-01-01 00:00:00.0","902","120.084148","32.578668","42.1","2024-08-02 16:02:23.0000","维修"
"苏MX3851","泰州市宏运出租车有限公司","姜堰区","4574027737","2020-06-11 00:00:00.0","2024-04-12 00:00:00.0","323","120.112912","32.486293","47.5","2024-08-02 12:05:44.0000","载客"
"苏MZ6442","泰州市金鹰出租车有限公司","高港区","5083595988","2021-04-22 00:00:00.0","1900-01-01 00:00:00.0","739","119.956831","32.265911","32.8","2024-08-02 17:33:43.0000","载客"
"苏ME1400","泰州市公共交通有限公司","姜堰区","6272000062","2022-06-08 00:00:00.0","1900-01-01 00:00:00.0","744","120.074703","32.509146","20.8","2024-08-02 08:29:37.0000","空车"
"苏MQ9900","泰州市金鹰出租车有限公司","海陵区","4405620755","2021-08-15 00:00:00.0","2023-09-19 00:00:00.0","440","119.906359","32.45871","14.8","2024-08-02 20:29:34.0000","空车"
"苏MX3851","泰州市顺达出租车有限公司","海陵区","7371573279","2019-01-28 00:00:00.0","1900-01-01 00:00:00.0","120","119.892677","32.458361","0.0","2024-08-02 09:27:40.0000","交接班"
"苏MG8541","泰州市客运集团有限公司","高港区","9908115095","2020-04-20 00:00:00.0","1900-01-01 00:00:00.0","779","119.913761","32.200986","11.9","2024-08-02 07:06:59.0000","载客"
"苏MX2612","泰州市客运集团有限公司","高港区","3971203213","2019-03-03 00:00:00.0","1900-01-01 00:00:00.0","638","119.897184","32.276235","57.7","2024-08-02 19:22:53.0000","载客"
"苏MT8350","泰州市九龙出租车有限公司","高港区","3791027186","2020-11-10 00:00:00.0","1900-01-01 00:00:00.0","891","119.897354","32.216564","0.0","2024-08-02 17:07:06.0000","空车"
"苏MN5422","泰州市顺达出租车有限公司","海陵区","8953271391","2020-11-16 00:00:00.0","1900-01-01 00:00:00.0","906","119.939541","32.512168","5.6","2024-08-02 12:14:06.0000","载客"
"苏MM3426","泰州市飞达出租车有限公司","海陵区","4403845222","2020-04-11 00:00:00.0","1900-01-01 00:00:00.0","290","119.922067","32.499242","14.4","2024-08-02 10:31:32.0000","载客"
"苏MT1158","泰州市客运集团有限公司","泰兴市","6313758032","2022-10-12 00:00:00.0","1900-01-01 00:00:00.0","30","120.04879","32.570851","0.0","2024-08-02 16:57:14.0000","交接班"
"苏MM6000","泰州市祥云出租车有限公司","海陵区","4361393222","2020-10-21 00:00:00.0","1900-01-01 00:00:00.0","553","119.943812","32.468839","0.0","2024-08-02 12:28:58.0000","空车"
"苏MN2291","泰州市公共交通有限公司","泰兴市","1322401182","2021-08-05 00:00:00.0","1900-01-01 00:00:00.0","889","120.047656","32.464664","0.0","2024-08-02 18:24:23.0000","空车"
"苏MX8062","泰州市金鹰出租车有限公司","高港区","8953271391","2020-05-18 00:00:00.0","1900-01-01 00:00:00.0","443","119.889227","32.223182","0.0","2024-08-02 09:58:11.0000","载客"
"苏MT5010","泰州市公共交通有限公司","兴化市","3875303857","2020-03-18 00:00:00.0","2021-01-11 00:00:00.0","885","119.762069","32.525111","0.0","2024-08-02 08:51:12.0000","载客"
"苏MT4257","泰州市宏运出租车有限公司","海陵区","6562457052","2021-10-26 00:00:00.0","1900-01-01 00:00:00.0","261","119.912835","32.46169","34.8","2024-08-02 16:32:52.0000","载客"
"苏ME7912","泰州市飞达出租车有限公司","海陵区","6458544482","2022-11-25 00:00:00.0","1900-01-01 00:00:00.0","564","119.889513","32.5188","0.0","2024-08-02 08:07:45.0000","载客"
"苏ME1400","泰州市飞达出租车有限公司","姜堰区","3367665472","2023-08-05 00:00:00.0","1900-01-01 00:00:00.0","221","120.125163","32.554934","0.0","2024-08-02 18:29:41.0000","空车"
"苏MF2122","泰州市飞达出租车有限公司","海陵区","9081544414","2020-07-25 00:00:00.0","1900-01-01 00:00:00.0","160","119.881671","32.470966","0.0","2024-08-02 14:23:53.0000","载客"
"苏MP3591","泰州市祥云出租车有限公司","海陵区","9354542654","2022-06-07 00:00:00.0","1900-01-01 00:00:00.0","435","119.943256","32.513035","0.0","2024-08-02 18:50:48.0000","空车"
"苏ME5339","泰州市银盾出租车有限公司","海陵区","4683935600","2023-09-16 00:00:00.0","1900-01-01 00:00:00.0","899","119.942093","32.513657","31.6","2024-08-02 09:09:57.0000","空车"
"苏MV2343","泰州市苏中出租车有限公司","医药高新区","9467483275","2020-11-17 00:00:00.0","1900-01-01 00:00:00.0","469","120.055553","32.502157","0.0","2024-08-02 06:21:12.0000","空车"
"苏MA5905","泰州市金鹰出租车有限公司","海陵区","9279291478","2023-01-22 00:00:00.0","1900-01-01 00:00:00.0","756","119.888631","32.48619","0.0","2024-08-02 10:39:29.0000","载客"
"苏MT8007","泰州市顺达出租车有限公司","姜堰区","1521521078","2022-04-02 00:00:00.0","1900-01-01 00:00:00.0","22","120.064221","32.506711","31.9","2024-08-02 23:09:59.0000","空车"
"苏MY2771","泰州市祥云出租车有限公司","高港区","3971203213","2022-02-08 00:00:00.0","1900-01-01 00:00:00.0","179","119.901062","32.299043","53.3","2024-08-02 08:36:12.0000","空车"
"苏MY5956","泰州市顺达出租车有限公司","高港区","6777263354","2020-11-22 00:00:00.0","1900-01-01 00:00:00.0","613","119.970133","32.254793","20.8","2024-08-02 07:42:29.0000","空车"
"苏MG4116","泰州市客运集团有限公司","高港区","3836517266","2022-01-19 00:00:00.0","1900-01-01 00:00:00.0","893","119.930884","32.232815","0.0","2024-08-02 17:49:57.0000","载客"
"苏MH8749","泰州市九龙出租车有限公司","泰兴市","3667292043","2022-07-19 00:00:00.0","1900-01-01 00:00:00.0","93","120.048691","33.048236","0.0","2024-08-02 07:09:35.0000","空车"
"苏MQ6977","泰州市客运集团有限公司","高港区","7625389037","2021-04-16 00:00:00.0","2024-07-19 00:00:00.0","229","119.921422","32.243217","56.7","2024-08-02 08:30:59.0000","空车"
"苏MD5073","泰州市银盾出租车有限公司","高港区","6122110529","2019-03-18 00:00:00.0","1900-01-01 00:00:00.0","928","119.96532","32.259345","0.0","2024-08-02 12:15:18.0000","空车"
"苏MW9317","泰州市客运集团有限公司","海陵区","2503068227","2021-11-19 00:00:00.0","1900-01-01 00:00:00.0","179","119.948859","32.459344","0.0","2024-08-02 20:50:51.0000","载客"
"苏MW4598","泰州市飞达出租车有限公司","兴化市","6698759353","2019-05-19 00:00:00.0","1900-01-01 00:00:00.0","866","119.784967","32.534574","0.0","2024-08-02 10:02:37.0000","停运"
"苏MQ6977","泰州市飞达出租车有限公司","海陵区","7818568548","2021-01-13 00:00:00.0","2022-12-16 00:00:00.0","839","119.928996","32.495042","0.0","2024-08-02 17:18:08.0000","载客"
"苏MF1931","泰州市祥云出租车有限公司","泰兴市","1662976399","2020-01-03 00:00:00.0","1900-01-01 00:00:00.0","906","120.123561","32.95598","10.3","2024-08-02 10:32:19.0000","载客"
"苏MW5889","泰州市金鹰出租车有限公司","海陵区","8588769565","2023-12-19 00:00:00.0","1900-01-01 00:00:00.0","736","119.896748","32.472397","0.0","2024-08-02 08:28:08.0000","空车"
"苏MS9004","泰州市祥云出租车有限公司","海陵区","6715705115","2022-11-13 00:00:00.0","1900-01-01 00:00:00.0","893","119.938878","32.453424","37.8","2024-08-02 19:41:02.0000","交接班"
"苏MG8541","泰州市飞达出租车有限公司","姜堰区","2774884818","2021-03-02 00:00:00.0","2022-09-20 00:00:00.0","517","120.128321","32.480744","58.3","2024-08-02 12:52:20.0000","载客"
"苏MY2771","泰州市客运集团有限公司","海陵区","6204041308","2023-04-07 00:00:00.0","1900-01-01 00:00:00.0","706","119.923041","32.474007","0.0","2024-08-02 19:46:11.0000","空车"
"苏MQ2982","泰州市客运集团有限公司","医药高新区","6554972315","2019-07-19 00:00:00.0","1900-01-01 00:00:00.0","820","119.845097","32.813683","59.1","2024-08-02 13:56:33.0000","空车"
"苏MT4228","泰州市九龙出租车有限公司","兴化市","8969097897","2023-05-13 00:00:00.0","1900-01-01 00:00:00.0","553","119.83235","32.55603","47.0","2024-08-02 12:56:26.0000","交接班"
"苏MB7596","泰州市客运集团有限公司","海陵区","2962491159","2022-01-17 00:00:00.0","2024-11-26 00:00:00.0","323","119.93623","32.455327","0.0","2024-08-02 06:52:28.0000","维修"
"苏MH3417","泰州市金鹰出租车有限公司","海陵区","5064162365","2020-01-22 00:00:00.0","1900-01-01 00:00:00.0","346","119.949249","32.466438","13.2","2024-08-02 13:37:13.0000","载客"
"苏MT1188","泰州市苏中出租车有限公司","海陵区","1306702926","2021-02-25 00:00:00.0","2023-09-23 00:00:00.0","571","119.89133","32.467996","0.0","2024-08-02 20:01:06.0000","载客"
"苏MV2040","泰州市九龙出租车有限公司","姜堰区","5570828113","2019-09-25 00:00:00.0","1900-01-01 00:00:00.0","557","120.144436","32.559443","52.3","2024-08-02 07:09:55.0000","载客"
"苏MY8973","泰州市银盾出租车有限公司","海陵区","9916336966","2019-10-26 00:00:00.0","2019-02-06 00:00:00.0","159","119.936462","32.462348","0.0","2024-08-02 13:30:42.0000","空车"
"苏MH3417","泰州市顺达出租车有限公司","姜堰区","7186766399","2022-04-06 00:00:00.0","1900-01-01 00:00:00.0","662","120.135351","32.482979","15.8","2024-08-02 08:52:44.0000","交接班"
"苏MF7065","泰州市顺达出租车有限公司","姜堰区","1674555072","2022-04-01 00:00:00.0","1900-01-01 00:00:00.0","27","120.114253","32.518728","0.0","2024-08-02 16:47:44.0000","空车"
"苏ME2679","泰州市顺达出租车有限公司","海陵区","2774884818","2023-09-24 00:00:00.0","1900-01-01 00:00:00.0","132","119.916436","32.456718","19.8","2024-08-02 15:26:47.0000","载客"
"苏MG4116","泰州市宏运出租车有限公司","高港区","5243939720","2021-07-05 00:00:00.0","1900-01-01 00:00:00.0","880","119.890657","32.203894","43.3","2024-08-02 16:40:20.0000","停运"
"苏MV3803","泰州市金鹰出租车有限公司","海陵区","4145461251","2020-09-20 00:00:00.0","1900-01-01 00:00:00.0","112","119.948688","32.451591","0.0","2024-08-02 22:33:23.0000","载客"
"苏MJ3170","泰州市公共交通有限公司","高港区","8543865915","2023-09-28 00:00:00.0","1900-01-01 00:00:00.0","739","119.887884","32.258223","0.0","2024-08-02 07:16:49.0000","空车"
"苏ME5339","泰州市客运集团有限公司","泰兴市","9457665185","2019-02-19 00:00:00.0","1900-01-01 00:00:00.0","922","120.028949","32.69412","0.0","2024-08-02 19:42:19.0000","空车"
"苏MH3662","泰州市公共交通有限公司","海陵区","7706193636","2020-11-19 00:00:00.0","1900-01-01 00:00:00.0","116","119.942652","32.515776","0.0","2024-08-02 06:51:23.0000","空车"
"苏MV8668","泰州市宏运出租车有限公司","医药高新区","7374584386","2020-08-18 00:00:00.0","1900-01-01 00:00:00.0","450","119.961488","32.403701","0.0","2024-08-02 12:46:45.0000","载客"
"苏MW4185","泰州市银盾出租车有限公司","高港区","6726515966","2019-12-14 00:00:00.0","1900-01-01 00:00:00.0","629","119.971075","32.259077","0.0","2024-08-02 15:24:12.0000","空车"
"苏MY6107","泰州市苏中出租车有限公司","海陵区","3781569954","2020-12-02 00:00:00.0","1900-01-01 00:00:00.0","710","119.888398","32.494857","8.3","2024-08-02 05:07:25.0000","空车"
"苏ME9348","泰州市客运集团有限公司","海陵区","2540492440","2022-03-05 00:00:00.0","1900-01-01 00:00:00.0","814","119.928736","32.457754","0.0","2024-08-02 07:13:17.0000","空车"
"苏MT8007","泰州市金鹰出租车有限公司","姜堰区","5151086814","2020-08-16 00:00:00.0","2023-01-09 00:00:00.0","13","120.064592","32.565776","0.0","2024-08-02 18:20:26.0000","空车"
"苏MK2307","泰州市宏运出租车有限公司","海陵区","9165632300","2019-08-26 00:00:00.0","1900-01-01 00:00:00.0","76","119.900105","32.457729","0.0","2024-08-02 12:03:50.0000","空车"
"苏MM6139","泰州市金鹰出租车有限公司","高港区","4530959836","2019-04-21 00:00:00.0","1900-01-01 00:00:00.0","234","119.896046","32.239059","0.0","2024-08-02 10:41:14.0000","维修"
"苏MB5011","泰州市公共交通有限公司","靖江市","9196564761","2019-04-10 00:00:00.0","1900-01-01 00:00:00.0","260","119.855109","32.761536","0.0","2024-08-02 07:46:23.0000","空车"
"苏MW5889","泰州市银盾出租车有限公司","姜堰区","6242173772","2019-12-10 00:00:00.0","1900-01-01 00:00:00.0","445","120.106795","32.535387","0.0","2024-08-02 15:33:00.0000","空车"
"苏MC6539","泰州市飞达出租车有限公司","高港区","1662976399","2019-06-12 00:00:00.0","1900-01-01 00:00:00.0","256","119.927185","32.209609","0.0","2024-08-02 15:17:37.0000","空车"
"苏MH9279","泰州市公共交通有限公司","靖江市","9438411468","2019-02-22 00:00:00.0","2023-08-23 00:00:00.0","148","120.133276","32.561913","0.0","2024-08-02 13:27:35.0000","空车"
"苏MG9179","泰州市金鹰出租车有限公司","泰兴市","6923206003","2019-06-08 00:00:00.0","1900-01-01 00:00:00.0","105","120.195658","32.686397","27.2","2024-08-02 16:13:23.0000","维修"
"苏MZ6559","泰州市顺达出租车有限公司","海陵区","8868054898","2020-07-11 00:00:00.0","1900-01-01 00:00:00.0","525","119.933013","32.461693","28.2","2024-08-02 17:34:47.0000","载客"
"苏MH4652","泰州市银盾出租车有限公司","高港区","8880079328","2019-11-09 00:00:00.0","1900-01-01 00:00:00.0","852","119.88269","32.269594","0.0","2024-08-02 19:17:00.0000","载客"
"苏MX8787","泰州市九龙出租车有限公司","海陵区","5515628633","2019-12-24 00:00:00.0","1900-01-01 00:00:00.0","652","119.926316","32.48226","0.0","2024-08-02 08:02:46.0000","空车"
"苏MN5554","泰州市顺达出租车有限公司","海陵区","8313706299","2020-04-03 00:00:00.0","1900-01-01 00:00:00.0","121","119.917312","32.476217","27.3","2024-08-02 17:27:09.0000","空车"
"苏MR4502","泰州市宏运出租车有限公司","高港区","9503787171","2022-03-27 00:00:00.0","2024-11-19 00:00:00.0","230","119.939168","32.290091","61.7","2024-08-02 08:52:10.0000","空车"
"苏MF5349","泰州市银盾出租车有限公司","姜堰区","5083595988","2023-08-03 00:00:00.0","2023-12-05 00:00:00.0","932","120.12983","32.572621","33.9","2024-08-02 11:39:53.0000","空车"
"苏ME9348","泰州市顺达出租车有限公司","泰兴市","7243352390","2023-04-26 00:00:00.0","1900-01-01 00:00:00.0","939","120.068806","32.806464","0.0","2024-08-02 08:44:34.0000","载客"
"苏MY2169","泰州市宏运出租车有限公司","海陵区","2950049698","2020-01-14 00:00:00.0","1900-01-01 00:00:00.0","868","119.886548","32.486755","0.0","2024-08-02 13:38:34.0000","载客"
"苏MB6168","泰州市苏中出租车有限公司","高港区","5151086814","2022-03-22 00:00:00.0","1900-01-01 00:00:00.0","877","119.943385","32.242212","0.0","2024-08-02 07:50:14.0000","载客"
"苏MQ5557","泰州市客运集团有限公司","海陵区","7166868574","2019-08-26 00:00:00.0","2024-06-02 00:00:00.0","816","119.936558","32.503029","7.1","2024-08-02 06:48:00.0000","空车"
"苏MT1158","泰州市宏运出租车有限公司","海陵区","5667181604","2023-09-16 00:00:00.0","1900-01-01 00:00:00.0","544","119.891149","32.47045","0.0","2024-08-02 16:22:20.0000","空车"
"苏MB1821","泰州市飞达出租车有限公司","海陵区","6562457052","2023-01-01 00:00:00.0","1900-01-01 00:00:00.0","917","119.882827","32.476561","0.0","2024-08-02 08:52:48.0000","空车"
"苏MB6168","泰州市宏运出租车有限公司","高港区","7077131430","2021-09-08 00:00:00.0","2023-11-02 00:00:00.0","384","119.9363","32.240518","0.0","2024-08-02 10:40:21.0000","空车"
"苏MF8239","泰州市宏运出租车有限公司","海陵区","6923301988","2023-09-15 00:00:00.0","1900-01-01 00:00:00.0","815","119.908471","32.482884","0.0","2024-08-02 17:50:36.0000","载客"
"苏MQ7790","泰州市苏中出租车有限公司","海陵区","7671625956","2023-09-24 00:00:00.0","1900-01-01 00:00:00.0","650","119.94497","32.50614","35.1","2024-08-02 16:49:40.0000","载客"
"苏MD8478","泰州市顺达出租车有限公司","高港区","7763765757","2021-04-05 00:00:00.0","1900-01-01 00:00:00.0","154","119.956385","32.237809","0.0","2024-08-02 21:41:11.0000","空车"
"苏MU2290","泰州市飞达出租车有限公司","姜堰区","2570991899","2022-12-05 00:00:00.0","1900-01-01 00:00:00.0","752","120.090764","32.553055","0.0","2024-08-02 15:18:46.0000","空车"
"苏MF5563","泰州市顺达出租车有限公司","海陵区","9916336966","2021-05-28 00:00:00.0","2022-07-26 00:00:00.0","244","119.946182","32.477313","8.9","2024-08-02 08:19:49.0000","停运"
"苏MF1931","泰州市客运集团有限公司","海陵区","7311011808","2023-09-17 00:00:00.0","2023-04-24 00:00:00.0","121","119.908783","32.476409","0.0","2024-08-02 10:43:11.0000","空车"
"苏MH4262","泰州市金鹰出租车有限公司","姜堰区","3294092753","2021-11-21 00:00:00.0","1900-01-01 00:00:00.0","883","120.11101","32.493425","21.8","2024-08-02 08:44:32.0000","空车"
"苏MY1964","泰州市九龙出租车有限公司","高港区","3367665472","2020-02-03 00:00:00.0","1900-01-01 00:00:00.0","624","119.968348","32.258712","0.0","2024-08-02 08:58:13.0000","载客"
"苏MN7252","泰州市客运集团有限公司","医药高新区","9861449701","2021-04-02 00:00:00.0","2021-12-03 00:00:00.0","989","119.745709","32.568767","17.3","2024-08-02 13:46:56.0000","空车"
"苏MS8752","泰州市银盾出租车有限公司","海陵区","7784217828","2019-01-06 00:00:00.0","1900-01-01 00:00:00.0","37","119.940086","32.517252","23.0","2024-08-02 19:39:48.0000","载客"
"苏MJ3608","泰州市宏运出租车有限公司","兴化市","4658080160","2022-05-24 00:00:00.0","1900-01-01 00:00:00.0","620","119.70656","32.766709","13.3","2024-08-02 14:21:49.0000","载客"
"苏MA5506","泰州市祥云出租车有限公司","姜堰区","7539399243","2019-09-21 00:00:00.0","1900-01-01 00:00:00.0","303","120.138588","32.514579","0.0","2024-08-02 20:58:26.0000","载客"
"苏MX5088","泰州市顺达出租车有限公司","兴化市","7248258423","2020-04-20 00:00:00.0","1900-01-01 00:00:00.0","161","120.078261","32.81059","0.0","2024-08-02 14:14:14.0000","空车"
"苏MH7054","泰州市公共交通有限公司","海陵区","5283911723","2019-06-21 00:00:00.0","1900-01-01 00:00:00.0","821","119.932221","32.452554","8.3","2024-08-02 08:17:21.0000","载客"
"苏MA4164","泰州市客运集团有限公司","姜堰区","6554972315","2020-01-17 00:00:00.0","2022-07-13 00:00:00.0","915","120.062879","32.491651","5.4","2024-08-02 08:59:25.0000","空车"
"苏MT1590","泰州市顺达出租车有限公司","海陵区","7792729530","2021-06-02 00:00:00.0","1900-01-01 00:00:00.0","531","119.886996","32.502161","0.0","2024-08-02 17:48:01.0000","空车"
"苏MG7888","泰州市宏运出租车有限公司","泰兴市","2905584866","2019-04-10 00:00:00.0","2019-09-15 00:00:00.0","808","120.19196","32.834825","35.8","2024-08-02 12:06:31.0000","停运"
"苏ME8612","泰州市苏中出租车有限公司","海陵区","3304560537","2022-12-23 00:00:00.0","1900-01-01 00:00:00.0","851","119.906201","32.466362","6.3","2024-08-02 10:15:30.0000","载客"
"苏MQ6977","泰州市金鹰出租车有限公司","海陵区","6789448659","2023-12-19 00:00:00.0","1900-01-01 00:00:00.0","650","119.949675","32.451104","61.7","2024-08-02 13:36:37.0000","空车"
"苏MF8239","泰州市宏运出租车有限公司","姜堰区","4683935600","2023-05-05 00:00:00.0","1900-01-01 00:00:00.0","384","120.122976","32.540031","29.5","2024-08-02 16:36:51.0000","载客"
