"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"鲁HQ6215","济宁宏运","兖州区","7147390353","2011-08-26 00:00:00.0","2012-03-17 00:00:00.0","55","116.312515","35.428462","0.0","2022-06-01 21:56:41.0000","载客"
"鲁HG7536","济宁联运","邹城市","3608753150","2000-11-14 00:00:00.0","2018-06-19 00:00:00.0","126","116.804408","35.521031","0.0","2022-06-01 18:00:59.0000","载客"
"鲁HE7954","鲁南出租","嘉祥县","5756529851","2010-04-06 00:00:00.0","2022-03-16 00:00:00.0","180","116.070356","35.55488","67.2","2022-06-01 20:48:18.0000","载客"
"鲁HR7169","济宁联运","金乡县","3601421963","2006-08-18 00:00:00.0","1900-01-01 00:00:00.0","625","116.075364","35.013907","44.5","2022-06-01 15:21:57.0000","空车"
"鲁HX6343","济宁交运","泗水县","5022742256","2005-04-09 00:00:00.0","2012-08-20 00:00:00.0","540","116.32586","35.372728","23.7","2022-06-01 08:30:30.0000","维修"
"鲁HY5493","济宁交运","兖州区","4933175800","2007-01-23 00:00:00.0","2007-09-19 00:00:00.0","15","116.063532","35.208916","0.0","2022-06-01 12:36:22.0000","空车"
"鲁HD2474","济宁华运","金乡县","6963210570","2018-11-23 00:00:00.0","1900-01-01 00:00:00.0","809","116.621584","35.336929","23.7","2022-06-01 16:03:45.0000","载客"
"鲁HC2212","济宁顺达","金乡县","1312834194","2014-02-15 00:00:00.0","2015-04-12 00:00:00.0","310","116.093455","35.513642","1.7","2022-06-01 07:29:10.0000","空车"
"鲁HC4952","济宁顺达","兖州区","9701458961","2017-09-26 00:00:00.0","2021-12-04 00:00:00.0","492","116.222386","35.495379","0.0","2022-06-01 04:59:23.0000","载客"
"鲁HM8755","济宁顺达","嘉祥县","2675410159","2015-09-22 00:00:00.0","2018-06-05 00:00:00.0","553","116.724497","35.17978","4.1","2022-06-01 13:05:08.0000","空车"
"鲁HR6226","济宁顺达","任城区","6440357285","2010-01-14 00:00:00.0","2017-10-06 00:00:00.0","511","116.351951","35.537228","0.0","2022-06-01 14:59:08.0000","停运"
"鲁HY4577","济宁联运","鱼台县","2833847394","2000-03-23 00:00:00.0","2009-06-22 00:00:00.0","715","116.970959","35.561301","55.3","2022-06-01 11:56:24.0000","载客"
"鲁HA7236","济宁新运","兖州区","3407266767","2020-09-03 00:00:00.0","1900-01-01 00:00:00.0","281","116.856283","35.530268","0.0","2022-06-01 21:40:14.0000","维修"
"鲁HV5330","济宁顺达","曲阜市","6836572418","2016-01-04 00:00:00.0","2016-10-05 00:00:00.0","137","116.467116","35.203896","0.0","2022-06-01 06:43:41.0000","维修"
"鲁HR1555","济宁顺达","鱼台县","4298066151","2015-09-27 00:00:00.0","2017-04-12 00:00:00.0","203","116.433125","35.310216","10.5","2022-06-01 23:51:57.0000","交接班"
"鲁HX5578","济宁华运","金乡县","8824557656","2005-12-23 00:00:00.0","1900-01-01 00:00:00.0","105","116.181305","35.164269","0.0","2022-06-01 17:19:17.0000","空车"
"鲁HE9597","济宁华运","金乡县","7985518029","2000-02-05 00:00:00.0","2003-08-15 00:00:00.0","207","116.053022","35.261826","76.5","2022-06-01 13:30:08.0000","空车"
"鲁HR2474","济宁新运","泗水县","4379676828","2001-05-08 00:00:00.0","2015-07-10 00:00:00.0","546","116.681778","35.549968","0.0","2022-06-01 09:49:43.0000","载客"
"鲁HB8267","济宁新运","邹城市","7743131483","2008-11-09 00:00:00.0","2011-10-04 00:00:00.0","187","116.379887","35.57196","0.0","2022-06-01 04:14:46.0000","停运"
"鲁HQ9930","济宁新运","鱼台县","8260505933","2019-05-28 00:00:00.0","2022-06-02 00:00:00.0","226","116.359161","35.588031","56.2","2022-06-01 18:53:16.0000","空车"
"鲁HX7065","济宁华运","嘉祥县","5918882235","2012-04-16 00:00:00.0","2020-04-16 00:00:00.0","624","116.776927","35.377692","0.0","2022-06-01 07:56:55.0000","维修"
"鲁HT2480","济宁联运","泗水县","4350503020","2019-09-09 00:00:00.0","2022-01-09 00:00:00.0","27","116.737636","35.206115","22.9","2022-06-01 20:41:47.0000","停运"
"鲁HB8412","济宁交运","金乡县","1541074827","2004-08-24 00:00:00.0","1900-01-01 00:00:00.0","401","116.329072","35.329582","0.0","2022-06-01 10:22:10.0000","载客"
"鲁HQ4703","鲁南出租","微山县","4498904568","2000-03-05 00:00:00.0","2012-02-13 00:00:00.0","845","116.336674","35.205293","17.9","2022-06-01 12:10:17.0000","载客"
"鲁HV5235","济宁通达","汶上县","3884439937","2008-07-18 00:00:00.0","1900-01-01 00:00:00.0","714","116.252197","35.549106","26.1","2022-06-01 20:06:30.0000","载客"
"鲁HY4534","济宁新运","鱼台县","7743131483","2014-09-28 00:00:00.0","2020-01-16 00:00:00.0","274","116.016908","35.220608","0.0","2022-06-01 14:50:26.0000","空车"
"鲁HC3545","济宁出租","汶上县","5317477087","2002-06-23 00:00:00.0","2019-02-09 00:00:00.0","18","116.997252","35.041147","37.5","2022-06-01 08:51:54.0000","载客"
"鲁HU6446","济宁交运","任城区","6833713075","2013-10-07 00:00:00.0","1900-01-01 00:00:00.0","902","116.834502","35.081548","0.0","2022-06-01 21:37:30.0000","停运"
"鲁HF3569","济宁交运","邹城市","6261051380","2010-10-26 00:00:00.0","1900-01-01 00:00:00.0","814","116.663952","35.147855","0.0","2022-06-01 10:18:34.0000","载客"
"鲁HA8407","济宁顺达","鱼台县","4350503020","2015-05-23 00:00:00.0","2016-02-06 00:00:00.0","90","116.194643","35.587191","6.4","2022-06-01 18:58:46.0000","空车"
"鲁HU5485","济宁顺达","梁山县","6874419462","2015-02-22 00:00:00.0","2021-11-25 00:00:00.0","563","116.698807","35.536167","0.0","2022-06-01 11:38:51.0000","空车"
"鲁HR1973","济宁通达","曲阜市","7532096609","2004-09-26 00:00:00.0","2021-10-18 00:00:00.0","881","116.566052","35.505723","5.8","2022-06-01 11:31:59.0000","空车"
"鲁HC1317","济宁宏运","汶上县","8130524728","2019-12-19 00:00:00.0","2020-07-15 00:00:00.0","697","116.842369","35.011044","24.0","2022-06-01 18:23:29.0000","载客"
"鲁HX6343","济宁宏运","兖州区","1387781232","2005-09-09 00:00:00.0","2006-03-05 00:00:00.0","798","116.29648","35.029197","0.0","2022-06-01 08:28:31.0000","空车"
"鲁HV8009","济宁公交","兖州区","6595280695","2013-06-10 00:00:00.0","2019-02-15 00:00:00.0","536","116.866893","35.277242","0.0","2022-06-01 15:23:26.0000","空车"
"鲁HF3569","济宁顺达","邹城市","4259242866","2013-10-08 00:00:00.0","2018-07-06 00:00:00.0","327","116.71057","35.417404","0.0","2022-06-01 08:52:06.0000","载客"
"鲁HM6377","济宁公交","嘉祥县","8921303604","2014-01-18 00:00:00.0","2020-01-12 00:00:00.0","575","116.010606","35.077512","75.1","2022-06-01 20:36:23.0000","维修"
"鲁HZ3423","济宁出租","汶上县","1809325577","2007-08-16 00:00:00.0","2016-01-22 00:00:00.0","121","116.370131","35.085393","0.0","2022-06-01 10:22:02.0000","空车"
"鲁HQ9930","济宁新运","泗水县","8694510330","2012-06-03 00:00:00.0","1900-01-01 00:00:00.0","502","116.197928","35.145853","0.0","2022-06-01 23:05:22.0000","空车"
"鲁HL8546","济宁联运","邹城市","6017534662","2013-06-06 00:00:00.0","2022-08-12 00:00:00.0","331","116.542498","35.183812","0.0","2022-06-01 03:05:01.0000","空车"
"鲁HM4548","济宁顺达","嘉祥县","3858616062","2006-03-06 00:00:00.0","1900-01-01 00:00:00.0","228","116.55811","35.259171","0.0","2022-06-01 11:49:59.0000","空车"
"鲁HZ2789","济宁通达","任城区","7418718780","2010-02-05 00:00:00.0","1900-01-01 00:00:00.0","728","116.644395","35.156288","0.0","2022-06-01 13:06:13.0000","空车"
"鲁HZ9007","济宁华运","金乡县","1446387419","2006-02-17 00:00:00.0","1900-01-01 00:00:00.0","550","116.989827","35.047769","14.7","2022-06-01 08:11:36.0000","空车"
"鲁HN6871","济宁宏运","泗水县","7695984876","2012-03-03 00:00:00.0","1900-01-01 00:00:00.0","32","116.340697","35.100986","0.0","2022-06-01 08:56:39.0000","停运"
"鲁HH2268","济宁公交","嘉祥县","5602028321","2007-10-03 00:00:00.0","1900-01-01 00:00:00.0","305","116.739542","35.137506","18.9","2022-06-01 21:46:58.0000","空车"
"鲁HU3501","济宁华运","梁山县","5024212719","2001-03-18 00:00:00.0","2001-12-26 00:00:00.0","221","116.481649","35.44356","5.2","2022-06-01 06:25:17.0000","停运"
"鲁HD9404","济宁联运","梁山县","1022829040","2016-03-12 00:00:00.0","1900-01-01 00:00:00.0","273","116.535674","35.019084","20.0","2022-06-01 16:23:30.0000","空车"
"鲁HD7057","济宁出租","梁山县","5566011962","2001-11-02 00:00:00.0","2022-07-17 00:00:00.0","876","116.053829","35.436676","0.0","2022-06-01 10:01:57.0000","空车"
"鲁HM6377","济宁顺达","汶上县","6389544319","2005-07-01 00:00:00.0","1900-01-01 00:00:00.0","478","116.515435","35.550557","0.0","2022-06-01 20:59:21.0000","停运"
"鲁HM5760","济宁通达","兖州区","4973010848","2018-03-28 00:00:00.0","2020-02-06 00:00:00.0","399","116.811213","35.429586","76.2","2022-06-01 14:12:03.0000","载客"
"鲁HR8650","济宁联运","鱼台县","2764147856","2011-02-10 00:00:00.0","2016-04-08 00:00:00.0","343","116.746338","35.100845","0.0","2022-06-01 19:34:22.0000","载客"
"鲁HD8987","济宁华运","梁山县","5008468842","2016-11-28 00:00:00.0","2022-03-26 00:00:00.0","773","116.571492","35.23575","0.0","2022-06-01 05:25:16.0000","空车"
"鲁HQ6336","济宁联运","鱼台县","2764147856","2012-01-20 00:00:00.0","2016-01-25 00:00:00.0","500","116.631332","35.530057","0.0","2022-06-01 10:50:03.0000","载客"
"鲁HW2981","济宁通达","任城区","5128208369","2014-09-14 00:00:00.0","2021-12-26 00:00:00.0","412","116.204734","35.551893","0.0","2022-06-01 19:41:34.0000","空车"
"鲁HN2848","济宁联运","金乡县","7418718780","2018-07-14 00:00:00.0","2019-08-17 00:00:00.0","570","116.390681","35.064373","49.8","2022-06-01 07:28:14.0000","空车"
"鲁HT7620","济宁公交","泗水县","6836572418","2010-11-16 00:00:00.0","2018-08-01 00:00:00.0","650","116.354865","35.2662","28.9","2022-06-01 17:02:23.0000","空车"
"鲁HQ1605","鲁南出租","梁山县","8694510330","2020-03-06 00:00:00.0","2020-01-16 00:00:00.0","440","116.173675","35.045188","0.0","2022-06-01 14:49:19.0000","交接班"
"鲁HP4925","济宁宏运","泗水县","9930631892","2000-11-16 00:00:00.0","2019-01-28 00:00:00.0","348","116.045344","35.233452","0.0","2022-06-01 02:28:59.0000","空车"
"鲁HA8398","济宁通达","鱼台县","2499330757","2006-07-18 00:00:00.0","1900-01-01 00:00:00.0","540","116.05189","35.292967","0.0","2022-06-01 17:59:43.0000","停运"
"鲁HM8755","济宁新运","鱼台县","6797584377","2013-06-06 00:00:00.0","1900-01-01 00:00:00.0","913","116.22769","35.226029","0.0","2022-06-01 12:27:15.0000","维修"
"鲁HR2731","济宁交运","梁山县","9479385667","2018-11-27 00:00:00.0","1900-01-01 00:00:00.0","856","116.037002","35.170233","0.0","2022-06-01 09:03:34.0000","空车"
"鲁HL8546","济宁新运","金乡县","3607296630","2007-09-19 00:00:00.0","2009-04-19 00:00:00.0","329","116.787651","35.259799","0.0","2022-06-01 08:24:05.0000","载客"
"鲁HE8726","鲁南出租","梁山县","6874572365","2019-09-25 00:00:00.0","2020-08-21 00:00:00.0","695","116.923115","35.454178","0.0","2022-06-01 20:14:29.0000","维修"
"鲁HU8385","鲁南出租","泗水县","8319805278","2005-06-02 00:00:00.0","2013-03-18 00:00:00.0","303","116.863769","35.300244","0.0","2022-06-01 21:34:38.0000","载客"
"鲁HD2232","济宁宏运","泗水县","2675410159","2007-06-03 00:00:00.0","2018-01-17 00:00:00.0","631","116.627486","35.227331","0.0","2022-06-01 09:10:41.0000","维修"
"鲁HC5967","济宁出租","梁山县","7442825691","2009-01-12 00:00:00.0","2014-10-12 00:00:00.0","840","116.911898","35.506718","0.0","2022-06-01 23:02:41.0000","维修"
"鲁HQ1605","济宁新运","任城区","6797584377","2011-04-03 00:00:00.0","1900-01-01 00:00:00.0","462","116.303913","35.410369","39.0","2022-06-01 07:46:01.0000","空车"
"鲁HR6226","济宁顺达","金乡县","2454381707","2013-02-04 00:00:00.0","1900-01-01 00:00:00.0","910","116.327022","35.208649","21.7","2022-06-01 19:00:14.0000","空车"
"鲁HN6293","济宁交运","嘉祥县","4350503020","2011-10-07 00:00:00.0","2014-01-22 00:00:00.0","386","116.696452","35.131408","0.0","2022-06-01 23:59:54.0000","载客"
"鲁HK9338","济宁联运","金乡县","3059010148","2014-08-15 00:00:00.0","2019-12-08 00:00:00.0","218","116.457699","35.118151","10.5","2022-06-01 17:57:25.0000","空车"
"鲁HZ2086","济宁通达","梁山县","2582769305","2009-12-05 00:00:00.0","2016-08-25 00:00:00.0","908","116.836512","35.087499","0.0","2022-06-01 12:25:06.0000","载客"
"鲁HR2731","济宁交运","鱼台县","5477909738","2012-09-12 00:00:00.0","1900-01-01 00:00:00.0","33","116.960408","35.355177","0.0","2022-06-01 18:58:44.0000","停运"
"鲁HH9237","济宁新运","邹城市","8120422486","2006-03-28 00:00:00.0","2012-03-01 00:00:00.0","974","116.076788","35.571307","0.0","2022-06-01 21:14:24.0000","空车"
"鲁HF2554","济宁联运","汶上县","8314020182","2000-09-06 00:00:00.0","1900-01-01 00:00:00.0","153","116.201934","35.185695","0.0","2022-06-01 06:47:07.0000","空车"
"鲁HS2367","济宁通达","泗水县","3973904501","2005-01-21 00:00:00.0","1900-01-01 00:00:00.0","401","116.330989","35.465546","49.8","2022-06-01 07:44:01.0000","载客"
"鲁HP7865","济宁出租","汶上县","1140279074","2014-02-09 00:00:00.0","2015-11-12 00:00:00.0","669","116.504996","35.323303","0.0","2022-06-01 18:32:11.0000","维修"
"鲁HA3661","济宁出租","邹城市","5520175510","2010-01-07 00:00:00.0","1900-01-01 00:00:00.0","930","116.617341","35.595638","19.5","2022-06-01 08:34:47.0000","空车"
"鲁HA1093","济宁顺达","鱼台县","8037130547","2005-10-13 00:00:00.0","1900-01-01 00:00:00.0","775","116.30477","35.412494","28.1","2022-06-01 23:29:22.0000","空车"
"鲁HH8169","济宁通达","金乡县","5188886682","2003-03-09 00:00:00.0","2012-10-04 00:00:00.0","836","116.919927","35.339874","0.0","2022-06-01 14:35:10.0000","交接班"
"鲁HW2981","济宁宏运","金乡县","3040814551","2001-05-24 00:00:00.0","1900-01-01 00:00:00.0","234","116.623163","35.099677","1.9","2022-06-01 13:35:47.0000","空车"
"鲁HD9404","济宁华运","任城区","2581358829","2008-03-04 00:00:00.0","2019-05-25 00:00:00.0","361","116.335255","35.263965","0.0","2022-06-01 21:34:07.0000","停运"
"鲁HX9701","鲁南出租","嘉祥县","5610389357","2016-01-05 00:00:00.0","2022-06-19 00:00:00.0","376","116.519535","35.341303","0.0","2022-06-01 21:27:51.0000","载客"
"鲁HW4943","济宁出租","曲阜市","8072110505","2020-12-11 00:00:00.0","2020-03-21 00:00:00.0","83","116.29904","35.280187","0.0","2022-06-01 09:52:24.0000","载客"
"鲁HV5311","济宁联运","曲阜市","2368291128","2015-03-03 00:00:00.0","2017-03-23 00:00:00.0","523","116.270874","35.245813","0.0","2022-06-01 21:00:29.0000","维修"
"鲁HH6652","济宁通达","邹城市","7939094784","2016-08-03 00:00:00.0","2020-01-15 00:00:00.0","810","116.766245","35.055534","0.0","2022-06-01 21:43:49.0000","空车"
"鲁HM5760","济宁顺达","曲阜市","3040814551","2019-01-17 00:00:00.0","2019-05-15 00:00:00.0","260","116.902029","35.380139","1.7","2022-06-01 17:05:25.0000","空车"
"鲁HB1632","济宁联运","汶上县","1816135076","2009-11-21 00:00:00.0","2022-03-08 00:00:00.0","22","116.862249","35.175817","14.4","2022-06-01 07:12:50.0000","停运"
"鲁HA4363","济宁联运","兖州区","3899993483","2012-09-09 00:00:00.0","1900-01-01 00:00:00.0","722","116.187126","35.244787","0.0","2022-06-01 14:57:13.0000","载客"
"鲁HD9318","济宁顺达","泗水县","8260505933","2017-09-28 00:00:00.0","2018-07-27 00:00:00.0","576","116.033163","35.565564","0.0","2022-06-01 07:20:07.0000","停运"
"鲁HU4148","济宁通达","曲阜市","5902927475","2005-03-05 00:00:00.0","1900-01-01 00:00:00.0","557","116.914704","35.282025","0.0","2022-06-01 15:33:53.0000","空车"
"鲁HA5275","济宁华运","兖州区","2009218788","2006-06-01 00:00:00.0","2009-10-06 00:00:00.0","283","116.780133","35.034584","24.4","2022-06-01 14:22:50.0000","载客"
"鲁HW9145","济宁新运","鱼台县","8930670595","2015-08-27 00:00:00.0","1900-01-01 00:00:00.0","524","116.144161","35.1389","74.9","2022-06-01 06:57:28.0000","载客"
"鲁HA3661","济宁新运","汶上县","2582769305","2001-07-10 00:00:00.0","1900-01-01 00:00:00.0","141","116.647698","35.02502","26.8","2022-06-01 13:21:22.0000","停运"
"鲁HM1245","济宁公交","曲阜市","9324639223","2005-03-11 00:00:00.0","1900-01-01 00:00:00.0","336","116.379498","35.553253","29.1","2022-06-01 12:01:50.0000","载客"
"鲁HQ4050","济宁顺达","任城区","3278017797","2014-03-01 00:00:00.0","2021-02-10 00:00:00.0","613","116.243221","35.437881","22.3","2022-06-01 11:28:10.0000","空车"
"鲁HK7773","济宁华运","任城区","1387781232","2014-07-26 00:00:00.0","1900-01-01 00:00:00.0","308","116.883666","35.510532","30.6","2022-06-01 13:17:09.0000","空车"
"鲁HW2981","济宁联运","任城区","5853704652","2005-02-06 00:00:00.0","2010-07-23 00:00:00.0","286","116.720094","35.247729","0.0","2022-06-01 14:24:30.0000","载客"
"鲁HH2268","济宁公交","邹城市","1628822660","2015-02-13 00:00:00.0","2016-05-02 00:00:00.0","627","116.570092","35.235574","31.2","2022-06-01 16:40:09.0000","载客"
"鲁HR1973","济宁宏运","金乡县","5996574686","2019-09-25 00:00:00.0","2021-06-01 00:00:00.0","293","116.235116","35.149582","0.0","2022-06-01 06:29:48.0000","交接班"
"鲁HS7252","济宁宏运","任城区","8135253365","2002-06-18 00:00:00.0","1900-01-01 00:00:00.0","135","116.687382","35.151484","0.0","2022-06-01 13:21:01.0000","空车"
"鲁HY6458","济宁交运","金乡县","9252596399","2009-08-18 00:00:00.0","1900-01-01 00:00:00.0","993","116.294917","35.426228","0.0","2022-06-01 19:42:40.0000","停运"
"鲁HY4534","济宁华运","金乡县","3607296630","2004-12-02 00:00:00.0","1900-01-01 00:00:00.0","420","116.980039","35.583622","0.0","2022-06-01 03:53:58.0000","停运"
"鲁HR2731","济宁顺达","兖州区","8851490511","2001-11-21 00:00:00.0","2012-09-17 00:00:00.0","589","116.114216","35.071469","0.0","2022-06-01 12:07:18.0000","空车"
"鲁HC4066","济宁顺达","微山县","1707679790","2003-12-04 00:00:00.0","2018-06-07 00:00:00.0","968","116.899238","35.292113","5.7","2022-06-01 08:22:20.0000","停运"
"鲁HL3252","济宁联运","微山县","2569896890","2011-11-08 00:00:00.0","2020-03-20 00:00:00.0","136","116.984528","35.233923","36.2","2022-06-01 13:55:38.0000","维修"
"鲁HC5967","济宁联运","梁山县","8723988083","2004-10-21 00:00:00.0","1900-01-01 00:00:00.0","699","116.838068","35.364828","0.0","2022-06-01 17:44:09.0000","空车"
"鲁HQ2639","济宁华运","泗水县","9033595700","2014-10-11 00:00:00.0","1900-01-01 00:00:00.0","596","116.95645","35.236389","0.0","2022-06-01 07:49:16.0000","空车"
"鲁HB5726","济宁通达","嘉祥县","1541074827","2010-06-09 00:00:00.0","1900-01-01 00:00:00.0","873","116.298478","35.486615","0.0","2022-06-01 17:46:50.0000","空车"
"鲁HJ5334","济宁通达","汶上县","7076207733","2004-09-17 00:00:00.0","2016-09-22 00:00:00.0","756","116.855415","35.309288","27.0","2022-06-01 14:18:23.0000","载客"
"鲁HX6029","济宁出租","任城区","4717437728","2014-11-20 00:00:00.0","2017-01-06 00:00:00.0","332","116.122069","35.534083","0.0","2022-06-01 10:53:13.0000","载客"
"鲁HW4943","济宁联运","泗水县","6017534662","2006-06-08 00:00:00.0","2020-08-03 00:00:00.0","315","116.545409","35.031055","0.0","2022-06-01 09:48:40.0000","空车"
"鲁HY5984","济宁通达","鱼台县","7695984876","2007-07-28 00:00:00.0","2016-12-16 00:00:00.0","894","116.515239","35.595427","0.0","2022-06-01 11:22:35.0000","载客"
"鲁HQ7723","济宁顺达","鱼台县","4973010848","2004-09-07 00:00:00.0","2015-02-23 00:00:00.0","943","116.399732","35.551573","53.0","2022-06-01 07:56:46.0000","载客"
"鲁HC7341","济宁联运","金乡县","9505319020","2005-08-24 00:00:00.0","2014-06-23 00:00:00.0","222","116.123331","35.524854","0.0","2022-06-01 07:08:59.0000","交接班"
"鲁HK3107","济宁顺达","鱼台县","2368291128","2014-10-20 00:00:00.0","1900-01-01 00:00:00.0","486","116.597139","35.344383","0.0","2022-06-01 16:05:00.0000","载客"
"鲁HW6349","鲁南出租","兖州区","7919676358","2006-09-20 00:00:00.0","2010-07-02 00:00:00.0","251","116.835423","35.433673","0.0","2022-06-01 18:11:20.0000","载客"
"鲁HZ9007","济宁交运","嘉祥县","6211399271","2004-10-09 00:00:00.0","1900-01-01 00:00:00.0","728","116.491475","35.384519","0.0","2022-06-01 06:50:03.0000","维修"
"鲁HK9338","济宁出租","曲阜市","3407266767","2020-01-24 00:00:00.0","1900-01-01 00:00:00.0","824","116.909406","35.138723","2.5","2022-06-01 15:42:33.0000","载客"
"鲁HQ2437","济宁通达","曲阜市","2540478304","2016-03-16 00:00:00.0","2022-05-22 00:00:00.0","890","116.867164","35.24755","0.0","2022-06-01 06:56:53.0000","空车"
"鲁HU4050","济宁通达","金乡县","5101069410","2009-01-03 00:00:00.0","1900-01-01 00:00:00.0","137","116.891847","35.146872","0.0","2022-06-01 09:30:18.0000","载客"
"鲁HS5012","济宁交运","曲阜市","5296463679","2013-06-20 00:00:00.0","2018-08-08 00:00:00.0","883","116.181975","35.390827","0.0","2022-06-01 22:53:24.0000","停运"
"鲁HY7141","济宁华运","曲阜市","7749631758","2001-11-16 00:00:00.0","1900-01-01 00:00:00.0","990","116.700655","35.458745","0.0","2022-06-01 17:51:34.0000","空车"
"鲁HF6898","鲁南出租","曲阜市","5008468842","2014-07-16 00:00:00.0","2020-06-09 00:00:00.0","222","116.291329","35.553505","6.8","2022-06-01 05:01:52.0000","空车"
"鲁HU4148","济宁宏运","鱼台县","5520175510","2015-08-05 00:00:00.0","1900-01-01 00:00:00.0","132","116.54152","35.566248","61.2","2022-06-01 17:24:14.0000","空车"
"鲁HR7169","济宁公交","梁山县","8072110505","2015-06-12 00:00:00.0","2022-06-18 00:00:00.0","553","116.517936","35.525552","59.6","2022-06-01 05:37:37.0000","载客"
"鲁HX6343","济宁出租","邹城市","6891250405","2014-09-22 00:00:00.0","1900-01-01 00:00:00.0","34","116.411245","35.524921","0.0","2022-06-01 18:00:20.0000","停运"
"鲁HU6543","济宁顺达","汶上县","8997877067","2002-05-19 00:00:00.0","1900-01-01 00:00:00.0","376","116.261068","35.013095","0.0","2022-06-01 13:03:19.0000","载客"
"鲁HX1559","济宁宏运","金乡县","8632483322","2002-04-17 00:00:00.0","2008-10-02 00:00:00.0","412","116.918545","35.424031","5.2","2022-06-01 20:39:19.0000","停运"
"鲁HT9896","鲁南出租","微山县","3860762595","2008-12-23 00:00:00.0","1900-01-01 00:00:00.0","624","116.07052","35.151621","12.9","2022-06-01 17:33:14.0000","载客"
"鲁HV8009","鲁南出租","曲阜市","5478620413","2012-11-24 00:00:00.0","1900-01-01 00:00:00.0","150","116.46421","35.53836","18.5","2022-06-01 11:48:26.0000","载客"
"鲁HY5791","济宁联运","兖州区","4498904568","2008-08-23 00:00:00.0","2021-10-28 00:00:00.0","520","116.347235","35.025978","0.0","2022-06-01 17:10:43.0000","载客"
"鲁HD7095","济宁新运","嘉祥县","4259242866","2007-04-14 00:00:00.0","2007-05-24 00:00:00.0","21","116.060579","35.452294","20.0","2022-06-01 11:23:14.0000","载客"
"鲁HX2271","济宁华运","兖州区","4298066151","2015-09-11 00:00:00.0","2016-05-02 00:00:00.0","186","116.018986","35.176315","0.0","2022-06-01 06:25:52.0000","停运"
"鲁HV8009","鲁南出租","嘉祥县","5369796670","2016-11-12 00:00:00.0","2022-07-12 00:00:00.0","266","116.346344","35.443901","23.8","2022-06-01 23:43:58.0000","载客"
"鲁HD2232","济宁交运","曲阜市","1277467577","2015-02-11 00:00:00.0","1900-01-01 00:00:00.0","662","116.591559","35.346539","0.0","2022-06-01 11:35:35.0000","空车"
"鲁HG7536","济宁公交","任城区","6891250405","2010-05-24 00:00:00.0","2021-10-25 00:00:00.0","31","116.435677","35.574644","7.5","2022-06-01 10:07:38.0000","空车"
"鲁HX9701","济宁联运","鱼台县","7102124926","2017-10-24 00:00:00.0","2017-07-24 00:00:00.0","981","116.325528","35.153923","68.6","2022-06-01 19:54:00.0000","载客"
"鲁HR6950","济宁联运","微山县","9633110067","2015-02-04 00:00:00.0","2016-10-08 00:00:00.0","482","116.222045","35.249153","11.9","2022-06-01 19:12:47.0000","载客"
"鲁HZ2086","济宁顺达","金乡县","1707679790","2010-02-16 00:00:00.0","2014-05-04 00:00:00.0","37","116.885915","35.07005","0.0","2022-06-01 12:22:42.0000","空车"
"鲁HC6275","济宁顺达","金乡县","5342023532","2003-05-23 00:00:00.0","2020-12-08 00:00:00.0","146","116.258841","35.196771","20.6","2022-06-01 08:10:46.0000","载客"
"鲁HK8320","济宁交运","金乡县","1161304634","2010-02-06 00:00:00.0","1900-01-01 00:00:00.0","70","116.107675","35.236971","0.0","2022-06-01 14:13:27.0000","载客"
"鲁HN6293","济宁华运","嘉祥县","6211399271","2000-01-17 00:00:00.0","1900-01-01 00:00:00.0","671","116.078309","35.312967","0.0","2022-06-01 06:18:15.0000","空车"
"鲁HS5012","济宁顺达","梁山县","3407266767","2003-06-03 00:00:00.0","1900-01-01 00:00:00.0","228","116.215048","35.394439","3.4","2022-06-01 09:50:00.0000","载客"
"鲁HQ9414","济宁交运","微山县","4151486027","2010-01-02 00:00:00.0","2016-03-12 00:00:00.0","232","116.382478","35.101355","2.8","2022-06-01 22:55:42.0000","载客"
"鲁HD2232","济宁公交","兖州区","2549188963","2010-03-10 00:00:00.0","2017-02-16 00:00:00.0","761","116.071869","35.168273","0.0","2022-06-01 18:53:45.0000","空车"
"鲁HZ1112","济宁华运","泗水县","3361715221","2006-05-28 00:00:00.0","2011-11-23 00:00:00.0","277","116.625779","35.305364","0.0","2022-06-01 18:33:17.0000","空车"
"鲁HP3207","济宁出租","鱼台县","8997877067","2007-09-14 00:00:00.0","2013-06-09 00:00:00.0","324","116.561705","35.276722","0.0","2022-06-01 20:55:24.0000","维修"
"鲁HM3504","济宁交运","泗水县","8997877067","2016-07-19 00:00:00.0","2016-07-14 00:00:00.0","388","116.54945","35.080487","0.0","2022-06-01 19:52:29.0000","停运"
"鲁HZ2086","济宁联运","梁山县","3858616062","2009-12-19 00:00:00.0","2013-09-12 00:00:00.0","586","116.061002","35.599123","0.0","2022-06-01 14:34:35.0000","空车"
"鲁HF2554","济宁宏运","嘉祥县","7695984876","2015-12-01 00:00:00.0","2021-04-04 00:00:00.0","196","116.686311","35.593059","0.0","2022-06-01 08:15:10.0000","载客"
"鲁HD1466","济宁通达","兖州区","7100720973","2003-05-07 00:00:00.0","2010-03-11 00:00:00.0","59","116.809331","35.414097","6.0","2022-06-01 07:38:57.0000","空车"
